Climb,location,rating,rating_dif,star_votes,stars,sub_location,type
106410481,New Hampshire,10.5,0.0,14,3.4,*NH Ice and Alpine Climbing,Trad
105733163,Nevada,18.0,0.0,47,4.2,Red Rock,Trad
105880996,Kentucky,14.5,0.0,5,3.8,Red River Gorge,Trad
106596078,Utah,24.0,-2.5,5,4.6,Moab Area,Trad
105917970,Kentucky,16.5,0.0,23,4.4,Red River Gorge,Trad
105732374,Nevada,25.0,1.0,178,4.5,Red Rock,Sport
105854664,Idaho,13.0,0.0,35,3.0,City of Rocks,Trad
106025621,Utah,21.0,0.0,21,3.6,Maple Canyon,Sport
106226921,Wyoming,21.0,0.0,12,2.8,Lander Area,Sport
107213998,Wyoming,26.5,0.5,5,4.0,Ten Sleep Canyon,Sport
105816729,Oregon,23.0,0.0,5,2.0,Central Oregon,Sport
105870235,Kentucky,22.5,0.5,19,4.1,Red River Gorge,Sport
106445758,New York,24.5,0.5,6,4.5,Adirondacks,Trad
108010466,International,14.5,0.0,9,3.1,North America,Sport
106727622,Wyoming,27.0,0.0,5,3.2,Lander Area,Sport
106972207,Utah,15.0,-1.5,10,3.0,Zion National Park,Trad
105915955,California,19.0,0.0,5,3.0,Yosemite National Park,Trad
105995292,Utah,23.0,0.0,5,4.6,Wasatch Range,Trad
105762981,Colorado,17.5,0.0,89,2.5,Boulder,Sport
105870860,California,19.0,0.0,12,2.9,Yosemite National Park,Sport
107304417,Oregon,23.0,0.0,8,3.5,Central Oregon,Sport
105866423,Kentucky,19.0,0.0,41,4.1,Red River Gorge,Trad
106002114,Colorado,27.0,0.5,19,3.2,Rifle,Sport
106575787,Kentucky,22.5,0.0,13,4.0,Red River Gorge,Sport
106491820,New Hampshire,22.0,0.0,14,2.9,Rumney,Sport
105725167,California,11.5,0.0,10,2.0,Joshua Tree National Park,Trad
105755857,Colorado,22.5,0.0,24,3.5,Canon City,Sport
106793181,Wyoming,22.5,0.0,7,4.9,Vedauwoo,Trad
107074162,Utah,20.0,0.5,5,2.6,Moab Area,Trad
106582715,Utah,17.5,0.0,6,2.5,Moab Area,Trad
108263642,Colorado,21.0,0.0,8,3.6,Rifle,Sport
105722017,California,14.5,0.0,18,2.7,Joshua Tree National Park,Trad
105872056,Washington,17.5,0.0,8,3.4,Central-West Cascades & Seattle,Trad
105948491,New Hampshire,16.0,0.0,18,3.4,Cathedral Ledge,Trad
106159336,Wyoming,28.5,0.0,5,3.6,Ten Sleep Canyon,Sport
105829783,Wyoming,21.0,0.0,31,4.6,Fremont Canyon,Trad
105920833,California,19.0,-0.5,12,2.8,Joshua Tree National Park,Trad
106055057,New York,19.0,0.0,34,3.7,Adirondacks,Trad
107860329,New Hampshire,19.0,0.0,8,2.6,Humphrey's Ledge,Sport
106191134,Colorado,27.0,0.0,41,3.5,Rifle,Sport
105972388,Washington,22.5,0.0,12,4.2,Southeast Cascades & Yakima,Trad
105988957,New Hampshire,26.0,0.0,10,4.6,Rumney,Sport
105721699,California,16.0,0.5,52,2.5,Joshua Tree National Park,Trad
105878085,Oregon,25.0,0.0,16,3.1,Portland & The Gorge,Sport
105929329,New Hampshire,21.0,0.0,10,4.0,Rumney,Sport
108117741,Montana,23.0,0.0,6,2.5,Natural Bridge and Falls,Sport
108257819,Washington,27.5,0.0,5,5.0,Northwest Region,Trad
105721768,California,17.5,0.0,69,3.6,Joshua Tree National Park,Trad
107631750,Washington,19.0,0.0,7,4.1,Northwest Region,Trad
106488101,Washington,17.5,-0.5,10,2.9,Northeast Corner & Spokane,Trad
106517818,Wyoming,17.5,0.0,14,3.0,Lander Area,Sport
106496085,Utah,14.5,0.0,8,2.0,Wasatch Range,Sport
106009341,New Hampshire,22.5,0.0,15,2.1,Rumney,Sport
105859843,Utah,17.5,0.0,131,4.4,Wasatch Range,Trad
108221688,Wyoming,23.5,0.0,5,3.2,Ten Sleep Canyon,Sport
106882881,Colorado,26.0,0.0,52,4.8,Rifle,Sport
105891504,Kentucky,21.0,1.0,7,4.9,Red River Gorge,Trad
105718741,Utah,21.0,-1.0,46,4.3,Moab Area,Trad
106064911,Kentucky,16.0,0.0,67,4.7,Red River Gorge,Trad
106810808,Washington,17.5,0.5,16,2.9,Central-West Cascades & Seattle,Sport
105717355,Utah,23.5,0.5,66,4.5,Moab Area,Trad
106210783,Wyoming,14.5,0.0,5,2.0,Lander Area,Sport
107825083,Wyoming,24.0,0.0,6,2.8,Ten Sleep Canyon,Sport
105981715,Utah,23.0,0.0,78,4.9,Moab Area,Trad
106792065,Kentucky,20.0,0.0,39,3.6,Red River Gorge,Sport
107769772,South Dakota,21.0,0.0,6,5.0,Custer State Park,Trad
105723739,California,16.0,0.0,34,2.8,Joshua Tree National Park,Trad
105740552,Utah,11.5,0.0,21,2.8,Maple Canyon,Sport
105751897,Colorado,11.5,0.0,9,2.6,Boulder,Trad
106055079,New York,21.0,0.0,6,4.2,Adirondacks,Trad
105752836,Colorado,20.0,0.0,8,3.2,Canon City,Sport
105756628,Colorado,13.0,0.0,9,3.6,Boulder,Trad
106126352,Nevada,22.5,0.0,36,4.0,Red Rock,Sport
106365766,International,28.0,0.0,7,4.4,North America,Sport
106818981,Wyoming,26.0,0.0,88,4.9,Ten Sleep Canyon,Sport
107379134,Kentucky,22.5,0.0,11,3.5,Red River Gorge,Sport
105764178,Colorado,13.0,0.0,49,3.1,Boulder,Trad
105753319,Colorado,24.0,0.0,53,4.9,Boulder,Trad
105822191,Washington,16.5,0.0,10,2.8,Central-East Cascades,Sport
105888134,Nevada,15.0,0.0,28,3.5,Red Rock,Trad
105923586,New Hampshire,16.0,0.0,108,3.9,Cathedral Ledge,Trad
106455191,Washington,17.5,0.0,20,3.8,Central-West Cascades & Seattle,Trad
108276197,Washington,20.0,1.0,9,3.8,Central-West Cascades & Seattle,Sport
105759681,Colorado,20.0,0.0,31,3.1,Canon City,Sport
105717637,Utah,20.0,0.0,81,4.3,Moab Area,Trad
105949019,Utah,27.0,0.0,5,4.6,Zion National Park,Trad
106020370,Utah,20.0,0.0,17,3.5,Wasatch Range,Sport
105753544,Colorado,11.5,0.0,12,2.2,Boulder,Trad
105759585,Colorado,21.0,0.0,11,3.2,Boulder,Trad
107885107,Kentucky,22.5,0.0,8,3.6,Red River Gorge,Sport
108326326,Utah,21.0,0.0,5,2.6,Wasatch Range,Sport
105753952,Colorado,21.0,0.0,45,3.5,Rifle,Sport
106242426,Wyoming,13.0,0.0,5,2.8,Vedauwoo,Sport
106973595,Kentucky,19.0,0.0,18,3.8,Red River Gorge,Sport
105750214,Colorado,30.0,0.0,35,4.9,Boulder,Sport
105732821,Nevada,17.5,0.0,9,3.8,Red Rock,Trad
105742127,Utah,23.0,0.0,17,3.1,Wasatch Range,Trad
105750022,Colorado,22.0,0.0,9,2.6,Canon City,Sport
106627424,California,11.5,-3.0,29,3.1,Joshua Tree National Park,Sport
105723103,California,21.0,0.0,10,4.5,Joshua Tree National Park,Trad
106797087,International,17.5,0.0,5,3.2,North America,Sport
105801925,Washington,22.5,0.5,30,4.7,Central Region,Trad
106258705,Washington,14.5,0.0,7,2.9,Northeast Corner & Spokane,TR
105869873,Washington,15.0,0.5,7,2.3,Central-East Cascades,Trad
106242309,Utah,14.5,0.0,8,2.6,Wasatch Range,Trad
107434220,Oregon,10.5,0.0,5,2.6,Portland & The Gorge,Trad
105991355,South Dakota,20.0,0.0,16,3.9,Mount Rushmore National Memorial,Sport
106083513,Wyoming,17.5,0.0,12,3.0,Jackson Hole,Sport
106159375,Wyoming,29.0,0.0,13,4.8,Ten Sleep Canyon,Sport
106973554,Kentucky,14.5,0.0,34,2.2,Red River Gorge,Sport
105722509,California,19.0,0.0,21,2.6,Joshua Tree National Park,Trad
105725038,California,17.5,-0.5,29,3.2,Joshua Tree National Park,Trad
106076218,Nevada,22.5,0.0,70,3.6,Red Rock,Sport
105812690,Oregon,20.0,0.0,12,4.2,Central Oregon,Trad
107180692,International,21.0,0.0,6,3.8,Europe,Sport
106804801,International,20.0,0.0,20,4.2,Europe,Sport
107136770,International,18.0,0.0,9,2.9,Europe,Sport
105717331,Utah,23.5,0.0,103,4.5,Moab Area,Trad
105717418,Utah,17.5,0.0,38,3.2,Moab Area,Trad
105752113,Wyoming,19.0,0.0,19,4.3,Vedauwoo,Trad
105732941,Nevada,18.0,-1.0,133,3.9,Red Rock,Trad
108058338,South Dakota,23.0,0.0,5,4.4,Spearfish Canyon,Sport
105757987,Colorado,22.5,3.5,7,2.7,Boulder,Sport
105758667,Colorado,19.0,0.0,6,2.5,Boulder,Trad
105867066,California,17.5,0.0,106,3.7,Yosemite National Park,Trad
105969652,International,19.0,0.0,6,3.0,Europe,Trad
105941458,New Hampshire,16.0,0.0,41,3.4,Pawtuckaway,Trad
106141505,California,17.5,0.0,19,4.6,Yosemite National Park,Trad
106174113,International,22.5,0.0,7,3.4,North America,Sport
106280369,Utah,20.0,0.0,23,3.6,Moab Area,Sport
105755296,Colorado,31.0,-1.0,8,4.1,Rifle,Sport
106173589,International,17.5,0.0,40,4.4,North America,Trad
105755077,Colorado,17.5,0.0,101,3.9,Boulder,Trad
105723325,California,19.0,0.0,160,4.3,Joshua Tree National Park,Trad
105998241,Utah,23.5,0.0,15,3.6,Wasatch Range,Sport
106455666,South Dakota,11.5,-3.5,9,3.1,Mount Rushmore National Memorial,Sport
107641422,Washington,16.0,0.0,6,2.7,Central-West Cascades & Seattle,Sport
105723733,California,22.5,0.0,14,4.8,Joshua Tree National Park,Trad
105740768,Utah,14.5,0.0,9,2.2,Wasatch Range,Trad
106022092,Washington,17.5,0.0,30,4.3,Southeast Cascades & Yakima,Trad
106584817,International,19.0,0.0,8,3.6,Asia,Sport
107336284,Kentucky,21.0,0.0,15,4.3,Red River Gorge,Sport
107247639,Colorado,20.0,0.0,12,2.9,Rifle,Sport
105989604,Wyoming,26.5,-0.5,19,4.3,Lander Area,Sport
106276790,Utah,18.0,-1.0,6,2.7,Wasatch Range,Trad
105755878,Colorado,22.75,0.0,5,2.2,Boulder,Trad
106680124,Maine,14.5,0.0,7,2.9,Acadia National Park,Trad
106002940,Wyoming,26.0,0.0,14,3.6,Ten Sleep Canyon,Sport
107127972,Washington,19.0,0.0,27,4.3,Central Region,Sport
107186835,Maine,24.0,1.5,6,3.7,Acadia National Park,Trad
109071424,Utah,22.5,0.0,6,2.8,Maple Canyon,Sport
106257698,International,21.0,1.0,8,3.9,Asia,Sport
105718273,Utah,24.5,0.0,41,4.7,Moab Area,Trad
106411030,New York,11.5,0.0,96,4.4,Adirondacks,Trad
107964754,International,22.0,0.0,7,3.6,Asia,Sport
105871114,Utah,18.0,0.0,16,4.1,Wasatch Range,Trad
106026157,California,20.0,0.0,57,4.6,Yosemite National Park,Trad
106517571,Utah,27.0,0.0,23,4.7,Wasatch Range,Sport
108182263,Montana,21.0,0.0,8,3.1,Paradise Valley,Sport
105982745,California,25.0,0.5,29,4.4,Yosemite National Park,TR
105722689,California,22.75,0.0,34,4.0,Joshua Tree National Park,Trad
105748105,Colorado,18.0,0.0,57,3.5,Boulder,Sport
105959733,New Hampshire,22.5,0.0,8,3.0,Rumney,Sport
109019185,Idaho,19.0,0.0,6,3.3,Black Cliffs,Sport
107903955,Nevada,19.0,0.0,20,4.7,Red Rock,Trad
108291249,Colorado,21.0,-0.5,9,2.7,Rifle,Sport
105751798,Wyoming,17.5,-0.5,44,3.7,Vedauwoo,Trad
105725077,California,13.0,0.0,166,3.8,Joshua Tree National Park,Trad
105808917,Nevada,24.0,0.0,41,3.5,Red Rock,Sport
106033494,Utah,21.0,0.0,5,3.4,Wasatch Range,Sport
105722035,California,13.0,0.0,13,3.0,Joshua Tree National Park,Trad
105933997,Utah,21.0,0.0,28,3.1,Moab Area,Trad
108339632,Nevada,27.0,0.0,5,3.6,Mount Charleston,Sport
107652174,New Hampshire,19.0,0.0,19,3.7,New Durham Area  (South of Lake Winnipesaukee),Trad
106328517,Washington,22.5,0.0,5,4.2,Central-West Cascades & Seattle,Trad
105871241,California,19.0,0.0,70,3.6,Yosemite National Park,Trad
105986139,New Hampshire,19.0,0.0,74,2.6,Rumney,Sport
106032536,Oregon,19.0,1.0,11,3.0,Central Oregon,Sport
106290540,Kentucky,24.0,-1.0,6,3.3,Red River Gorge,Sport
106495528,International,16.0,0.0,82,4.0,North America,Trad
106052784,California,11.5,0.0,10,3.0,Joshua Tree National Park,Trad
105733109,Nevada,17.5,0.0,11,3.7,Red Rock,Trad
106702567,South Dakota,21.0,0.0,11,4.5,Palisades State Park,TR
105763503,Colorado,17.5,0.0,9,2.8,Boulder,Trad
106129861,Colorado,14.5,1.5,26,3.1,Boulder,Trad
106737435,Wyoming,19.0,0.0,9,3.2,Lander Area,Sport
105753097,Colorado,25.0,-1.0,11,3.2,Boulder,Trad
105789541,Nevada,23.0,0.0,6,4.0,Red Rock,Trad
105724981,California,13.0,0.0,16,2.6,Joshua Tree National Park,Trad
106197646,International,21.0,0.0,9,4.4,North America,Sport
105815088,Oregon,22.0,1.0,9,3.0,Central Oregon,Sport
106488535,New York,13.0,0.0,33,3.2,Adirondacks,Trad
105734945,California,20.0,0.0,7,4.0,San Francisco Bay Area,TR
105847544,Wyoming,23.0,0.0,21,4.3,Ten Sleep Canyon,Sport
105763917,Colorado,18.0,0.0,8,3.1,Boulder,Trad
105725878,California,19.0,-1.0,10,3.8,Joshua Tree National Park,Sport
107250777,Wyoming,22.0,0.0,5,2.8,Ten Sleep Canyon,Sport
105756973,Wyoming,16.0,0.0,7,2.7,Vedauwoo,Trad
108305145,South Dakota,20.0,0.0,5,5.0,Mount Rushmore National Memorial,Trad
105819806,Nevada,15.5,0.0,7,2.0,Red Rock,Trad
106287380,Colorado,23.0,0.0,14,3.0,Rifle,Sport
105723457,California,19.0,0.0,36,3.1,Joshua Tree National Park,Trad
105759597,Colorado,17.5,0.0,6,2.2,Boulder,Trad
105752083,Colorado,29.0,0.0,34,4.6,Boulder,Sport
107580525,South Dakota,23.0,0.0,10,4.8,Spearfish Canyon,Sport
105740843,Utah,20.0,0.0,36,3.5,Wasatch Range,Sport
105761667,Wyoming,23.0,0.0,11,4.2,Vedauwoo,Trad
105751297,Colorado,13.0,0.0,6,2.5,Boulder,Trad
106328521,Washington,30.5,0.5,10,4.9,Central-West Cascades & Seattle,Trad
105751018,Wyoming,13.0,0.0,112,3.6,Vedauwoo,Trad
105946206,South Dakota,15.0,0.0,11,3.6,Custer State Park,Trad
106009284,Utah,21.0,0.0,6,2.3,Moab Area,Trad
106875000,New Hampshire,20.0,0.0,10,4.2,Rumney,Sport
107456076,International,23.0,0.0,12,4.2,North America,Sport
105717802,Utah,17.5,0.0,41,2.7,Moab Area,Trad
106207663,Colorado,26.0,0.0,50,4.4,Boulder,Sport
105722629,California,16.0,0.0,48,2.7,Joshua Tree National Park,Trad
105762033,Colorado,18.0,-2.0,35,3.4,Boulder,Sport
106231707,Colorado,17.5,-1.5,49,3.8,Rifle,Sport
107333984,New York,24.5,0.5,5,3.6,The Gunks,Trad
105725659,California,22.0,-0.5,110,4.6,Joshua Tree National Park,Trad
105741575,Idaho,14.5,0.0,14,2.6,City of Rocks,Trad
107694908,Washington,19.0,0.0,9,4.3,Southeast Cascades & Yakima,Sport
105753295,Colorado,25.0,-1.0,57,4.5,Rifle,Sport
106010421,New York,17.0,0.0,52,3.0,The Gunks,Trad
106193660,Utah,20.0,-0.5,15,3.5,Wasatch Range,Sport
105756883,Colorado,21.0,1.0,9,3.2,Boulder,Trad
105806903,Oregon,22.0,-0.5,23,4.1,Central Oregon,Sport
106062077,Utah,20.0,0.0,16,3.6,Wasatch Range,Sport
106950680,Oregon,23.5,0.0,6,4.8,Central Oregon,Trad
105812559,Oregon,20.0,0.0,132,4.0,Central Oregon,Sport
105856705,Wyoming,21.0,0.0,8,3.4,Ten Sleep Canyon,Sport
107375349,New York,19.0,0.0,11,4.5,Adirondacks,Trad
105985733,Utah,19.0,0.0,14,2.6,Wasatch Range,Sport
107860443,Kentucky,22.0,0.0,6,4.0,Red River Gorge,Sport
105718465,Utah,20.0,-1.0,10,4.2,Moab Area,Trad
106316141,California,16.0,0.0,16,2.8,San Francisco Bay Area,Trad
108198881,South Dakota,28.0,0.0,6,5.0,Spearfish Canyon,Sport
105741233,Utah,24.0,0.0,25,3.5,Wasatch Range,Sport
106807604,New Hampshire,17.5,0.0,8,3.2,Rumney,Sport
105724828,California,14.5,0.0,38,3.5,Joshua Tree National Park,Trad
105721927,California,23.0,0.0,26,4.0,Joshua Tree National Park,Trad
106843130,Washington,27.0,0.0,12,4.4,Northeast Corner & Spokane,Sport
108563816,Nevada,14.5,0.0,10,2.8,Red Rock,Sport
106159436,Wyoming,23.0,0.0,9,3.7,Ten Sleep Canyon,Sport
105718642,Utah,26.5,0.0,147,4.9,Moab Area,Trad
105959820,New Hampshire,18.0,0.0,45,3.7,Rumney,Sport
105740324,Utah,10.5,0.0,32,2.7,Wasatch Range,Trad
105761247,Colorado,21.0,0.0,29,3.8,Boulder,Sport
105794216,Washington,21.0,0.0,17,3.6,Central-East Cascades,Sport
106027239,Colorado,17.5,0.0,26,2.7,Rifle,Sport
106250864,Idaho,19.0,0.0,21,3.8,City of Rocks,Sport
106734164,Colorado,24.5,0.0,10,4.5,Rifle,Sport
109545907,Nevada,16.0,0.0,8,3.5,Red Rock,Sport
105722680,California,21.0,0.0,10,3.7,Joshua Tree National Park,Trad
107200644,Wyoming,21.0,0.0,17,3.6,Ten Sleep Canyon,Sport
105819772,Nevada,23.0,1.0,10,3.2,Red Rock,Sport
108124854,Washington,13.0,0.0,10,3.0,Central Region,Trad
106467435,Washington,19.0,0.0,8,3.5,Central-East Cascades,Sport
107205840,Utah,24.0,0.0,10,3.3,Wasatch Range,Sport
105753496,Colorado,29.0,-1.0,18,4.1,Rifle,Sport
106217733,Idaho,24.0,0.0,9,4.4,Heise Rock,Sport
106777929,Utah,16.5,0.5,29,3.8,Moab Area,Trad
107664177,International,20.0,0.5,8,4.8,Europe,Trad
105755668,Colorado,24.0,0.0,41,3.8,Canon City,Sport
106286798,South Dakota,19.5,-2.0,6,4.3,Mount Rushmore National Memorial,Trad
105827679,Wyoming,23.0,0.0,10,4.5,Lander Area,Sport
106042450,California,16.0,0.0,33,4.2,Yosemite National Park,Trad
106573480,New Hampshire,20.0,0.0,50,3.0,Rumney,Sport
106089218,New York,14.5,0.0,16,3.2,The Gunks,Trad
106741704,California,17.5,0.5,8,2.8,San Francisco Bay Area,Trad
106468719,Utah,22.0,0.0,5,4.6,Wasatch Range,Trad
105734684,California,20.0,0.0,6,3.0,San Francisco Bay Area,TR
105721924,California,19.0,0.0,27,3.1,Joshua Tree National Park,Trad
105976163,Wyoming,21.0,1.5,10,3.5,Vedauwoo,Trad
106036914,Colorado,22.5,0.0,6,3.0,Canon City,Sport
105878133,Oregon,26.0,0.0,14,3.1,Portland & The Gorge,Sport
106820470,New Hampshire,20.0,-1.0,7,3.9,New Durham Area  (South of Lake Winnipesaukee),Sport
105717529,Utah,21.0,0.0,126,4.6,Moab Area,Trad
105829852,Utah,20.0,0.0,9,2.4,Wasatch Range,Sport
107397712,New York,14.5,0.0,13,3.0,The Gunks,Trad
107425223,International,14.5,0.0,6,4.7,North America,Trad
106590990,Washington,14.5,0.0,11,2.6,Central-East Cascades,Sport
105751207,Wyoming,14.5,0.0,52,4.5,Vedauwoo,Trad
105740735,Utah,17.5,-0.5,30,3.1,Wasatch Range,Trad
106158261,Wyoming,27.0,0.0,10,3.5,Ten Sleep Canyon,Sport
105840450,Wyoming,26.5,0.0,6,3.8,Vedauwoo,Trad
105973648,California,20.0,0.0,15,3.5,Yosemite National Park,Trad
106565030,Colorado,8.5,0.0,8,2.0,Boulder,Sport
106590833,Washington,14.5,0.0,5,2.2,Central-East Cascades,Sport
105993524,Utah,21.0,1.5,52,3.2,Wasatch Range,Sport
107183057,International,13.0,0.0,6,3.0,North America,Sport
105991246,South Dakota,16.0,0.0,12,3.2,Custer State Park,Sport
105723082,California,20.0,1.0,20,4.5,Joshua Tree National Park,Trad
105991206,South Dakota,20.0,0.0,23,4.7,Custer State Park,Sport
105755320,Colorado,24.5,0.0,9,3.9,Boulder,Sport
105851497,Wyoming,26.0,0.0,19,3.1,Lander Area,Sport
105868726,Kentucky,24.0,0.0,5,4.4,Red River Gorge,Sport
107735680,Colorado,28.0,1.0,7,3.9,Boulder,Sport
106213673,Colorado,27.0,0.0,8,4.2,Boulder,Trad
106125706,Nevada,25.0,2.0,32,3.5,Red Rock,Sport
105837207,Utah,23.0,0.0,33,4.0,Wasatch Range,Trad
106059221,Kentucky,22.0,0.0,10,3.3,Red River Gorge,Sport
106407157,Washington,21.0,0.0,5,3.8,Central Region,Sport
105740198,Utah,14.5,0.0,32,2.9,Wasatch Range,Trad
108055248,Washington,20.0,1.0,6,3.3,Central Region,Sport
105725101,California,21.0,0.0,146,4.9,Joshua Tree National Park,Trad
105755185,Colorado,13.0,0.0,18,2.3,Boulder,TR
105970281,New Hampshire,14.5,0.0,35,3.7,Whitehorse Ledge,Trad
106782241,Kentucky,22.5,0.0,11,4.4,Red River Gorge,Sport
105935655,New Hampshire,19.0,0.0,23,4.4,Whitehorse Ledge,Trad
107263630,International,21.0,0.0,14,4.3,Europe,Sport
105832762,Colorado,23.0,0.0,6,2.7,Boulder,Sport
109868751,Nevada,18.0,0.0,9,3.4,Red Rock,Sport
105749569,Colorado,22.5,-0.5,5,2.8,Boulder,Sport
105799072,New York,20.0,0.5,48,4.5,The Gunks,Trad
106871886,Washington,24.0,0.0,8,4.5,Central-East Cascades,Trad
106146799,New York,18.0,0.5,27,3.3,The Gunks,Trad
105832420,Oregon,22.75,0.0,5,4.2,Central Oregon,Trad
106321707,California,20.0,0.0,21,3.9,San Francisco Bay Area,Sport
105724180,California,17.5,0.0,134,3.3,Joshua Tree National Park,Trad
105755671,Colorado,7.5,-1.0,7,3.6,Boulder,Trad
107290463,Idaho,20.0,0.0,8,4.1,Box Canyon,Sport
105930183,Oregon,17.5,1.5,25,3.9,Central Oregon,Sport
105898433,New Hampshire,22.0,0.0,85,4.1,Rumney,Sport
105938684,Nevada,17.5,0.0,6,2.8,Red Rock,Sport
105882024,Kentucky,8.5,0.0,43,4.5,Red River Gorge,Trad
105760554,Colorado,14.5,0.0,13,2.5,Boulder,Trad
105850348,Idaho,18.0,0.0,5,4.4,Dierkes Lake,Trad
107850975,International,17.5,0.0,19,4.6,North America,Trad
105717406,Utah,22.5,-0.5,54,4.3,Moab Area,Trad
105717733,Utah,22.0,0.0,22,4.4,Moab Area,Sport
105884378,New York,16.0,0.0,75,3.6,The Gunks,Trad
105741482,Utah,16.0,0.0,13,2.5,Maple Canyon,Sport
106075208,Wyoming,16.0,0.0,6,4.3,Tongue River Canyon,Sport
105752242,Wyoming,25.0,0.0,31,4.6,Vedauwoo,Trad
105733058,Nevada,20.0,-1.0,8,3.4,Red Rock,Trad
107693831,Utah,21.0,0.0,20,3.8,Maple Canyon,Sport
105734678,California,13.0,0.0,16,3.4,San Francisco Bay Area,TR
106540905,Washington,17.5,0.0,12,3.2,Central Region,Sport
106197345,New York,15.0,0.0,65,4.8,Adirondacks,Trad
106692049,New York,19.0,0.0,7,3.6,The Gunks,Trad
105755902,Colorado,7.5,0.0,12,3.2,Boulder,Trad
106303627,Colorado,31.0,0.5,33,4.6,Boulder,Sport
105748987,Colorado,21.0,0.0,8,2.5,Canon City,Sport
106171769,Colorado,20.0,0.0,41,3.3,Rifle,Sport
105936665,Utah,21.0,0.0,67,3.7,Moab Area,Sport
105867039,Idaho,14.5,0.0,34,3.2,City of Rocks,Sport
106083506,Wyoming,21.0,0.0,5,3.2,Jackson Hole,Sport
106451192,Kentucky,22.5,0.5,42,3.6,Red River Gorge,Sport
106345228,International,26.0,0.0,13,4.4,North America,Sport
105913023,Nevada,22.5,0.0,17,3.5,Red Rock,Sport
106078079,California,13.0,0.0,21,2.6,Joshua Tree National Park,Trad
106197483,South Dakota,16.0,1.0,13,3.1,Custer State Park,Sport
105732290,Nevada,18.0,0.5,17,3.4,Red Rock,Trad
107789030,Utah,27.0,0.5,14,4.6,Maple Canyon,Sport
105741521,Idaho,19.0,0.0,66,4.5,City of Rocks,Trad
105715241,South Dakota,23.5,-2.5,9,3.7,Custer State Park,Trad
105741890,Utah,27.0,0.0,41,4.1,Wasatch Range,Sport
108252852,Colorado,22.5,0.0,7,3.7,Rifle,Sport
106191401,International,26.0,0.0,5,5.0,North America,Sport
106148478,New York,17.5,0.0,33,3.3,The Gunks,Trad
106452787,California,17.5,0.0,13,3.4,Yosemite National Park,Trad
106547437,Montana,14.5,0.0,14,3.4,Kootenai Canyon,Trad
105756946,Colorado,19.0,0.0,83,3.0,Canon City,Sport
106579384,Kentucky,14.5,0.0,16,2.0,Red River Gorge,Trad
107653478,Oregon,14.5,0.0,5,2.4,Central Oregon,Sport
108157307,Washington,26.5,0.0,6,5.0,Central-East Cascades,Trad
105988945,Utah,17.5,1.0,27,2.7,Wasatch Range,Sport
105844760,California,16.0,0.0,20,2.8,Joshua Tree National Park,Trad
106171292,Washington,20.0,0.0,80,4.2,Central-West Cascades & Seattle,Trad
107670124,Washington,19.0,0.0,13,3.6,Central Region,Sport
105902057,New York,13.0,-1.5,16,2.9,The Gunks,Trad
107608379,New York,19.0,1.0,6,3.3,Adirondacks,Sport
108081842,Colorado,24.5,1.0,8,3.1,Boulder,Sport
105841807,New York,18.0,0.0,79,4.5,The Gunks,Trad
106333406,International,21.0,-1.5,12,3.4,North America,Sport
106566444,Colorado,30.0,0.0,49,4.9,Boulder,Sport
106232758,Wyoming,21.0,0.0,11,3.0,Ten Sleep Canyon,Sport
107571773,Washington,19.0,0.0,8,4.4,Central-West Cascades & Seattle,Trad
105740288,Utah,17.5,1.5,16,2.7,Wasatch Range,Trad
105755263,Colorado,16.0,0.0,27,3.0,Boulder,Trad
105989612,Wyoming,26.0,0.0,8,3.1,Lander Area,Sport
106544576,New Hampshire,28.5,0.0,5,3.8,Rumney,Sport
108303905,International,16.0,0.0,14,3.2,North America,Sport
106727865,Kentucky,19.5,0.0,36,3.2,Red River Gorge,Sport
109103103,Washington,24.0,1.0,5,3.8,Southwest Cascades,Sport
105735728,California,24.0,0.0,26,4.3,San Francisco Bay Area,Sport
105827746,Wyoming,16.0,0.0,98,4.2,Wind River Range,Trad
105715469,South Dakota,8.5,-2.0,29,4.5,Custer State Park,Trad
108681030,Washington,21.0,0.0,5,3.4,Central Region,Trad
105942224,Nevada,16.0,0.0,7,2.9,Red Rock,Trad
107141385,South Dakota,8.5,0.0,7,3.9,Custer State Park,Sport
106495360,New York,16.5,0.5,49,3.6,The Gunks,Trad
105724528,California,21.0,0.0,12,4.6,Joshua Tree National Park,Trad
105752314,Colorado,3.5,0.0,24,3.2,Boulder,Trad
105816299,California,17.5,0.0,25,3.4,Joshua Tree National Park,Trad
105741104,Utah,28.5,0.5,37,4.6,Maple Canyon,Sport
105841394,Wyoming,22.5,0.0,15,2.7,Lander Area,Sport
106615858,California,22.0,0.0,36,4.6,Yosemite National Park,Trad
106817435,Kentucky,11.5,0.0,16,3.3,Red River Gorge,Sport
105862674,Colorado,17.5,0.0,26,2.3,Boulder,Sport
106113998,International,22.5,0.5,9,4.8,Asia,Sport
107075053,Wyoming,22.0,0.0,10,4.0,Lander Area,Sport
105822631,Nevada,18.0,0.0,6,3.8,Red Rock,Trad
